region,province,municipality_city,housing_units,strong_ratio,light_ratio,salvage_ratio,total_population,hospital,rural_health_unit,barangay_health_station,municipal_health_office,birthing_home,number_of_evacuation_center,drr_adoption_pct,deaths_per_100k,missing_per_100k,affected_per_100k,housing_resilience_score,health_access_index,evacuation_capacity,population_pressure,disaster_intensity_municipal,vulnerability_index,impact_score,risk_class
BARMM,SULU,TAPUL,3123,0.022094140249759846,0.9529298751200769,0.007044508485430675,18197,0,1,3,0,1,0,53.7,0.7,0,6892.4,0.4985590778097983,5,0,5.826769132244636,7.135159665631349,6.309468317483113,5.9554690983431895,High
BARMM,SULU,TONGKIL,4184,0.035850860420650096,0.9641491395793499,0,24161,0,1,9,0,1,0,53.7,0.7,0,6892.4,0.517925430210325,11,0,5.77461759082218,7.418446028252972,6.214632448794447,5.902165648983295,High
BARMM,TAWI-TAWI,BONGAO,16539,0.2086583227522825,0.7869883306124917,0.0030836205332849627,100527,4,1,4,0,1,0,53.7,0.7,0,6892.4,0.6021524880585284,10,0,6.07817884999093,8.843676654069641,6.438000223761233,6.21243188013174,High
BARMM,TAWI-TAWI,LANGUYAN,5051,0.022569788160760246,0.9578301326470006,0.0071273015244506036,33494,0,1,6,0,1,0,53.7,0.7,0,6892.4,0.5014848544842605,8,0,6.6311621461096815,7.7449053589414305,7.0993233774920546,6.777629308962513,High
BARMM,TAWI-TAWI,MAPUN,4008,0.13672654690618763,0.842564870259481,0.0029940119760479044,26597,0,1,13,0,0,0,53.7,0.7,0,6892.4,0.5580089820359282,14,0,6.635978043912176,7.514449730297921,7.024245798678072,6.7825515789019235,High
BARMM,TAWI-TAWI,PANGLIMA SUGALA,6433,0.043370122804290374,0.949790144567076,0,44184,0,1,11,0,1,0,53.7,0.7,0,6892.4,0.5182651950878284,13,0,6.868335146898803,8.02179702039884,7.300288473925466,7.020040917369043,High
BARMM,TAWI-TAWI,SAPA SAPA,4770,0.04863731656184486,0.950104821802935,2.0964360587002095e-4,30917,1,1,10,0,1,0,53.7,0.7,0,6892.4,0.5236897274633123,13,0,6.4815513626834385,7.66488132113071,6.908044465764691,6.624713966471387,High
BARMM,TAWI-TAWI,SIBUTU,3910,0.1774936061381074,0.8163682864450128,0,30387,1,1,7,0,1,0,53.7,0.7,0,6892.4,0.5856777493606138,10,0,7.771611253196931,7.647598192396891,8.147787757818982,7.943268321139191,High
BARMM,TAWI-TAWI,SIMUNUL,3205,0.2917316692667707,0.7029641185647426,9.3603744149766e-4,31223,0,1,6,0,1,0,53.7,0.7,0,6892.4,0.6432137285491419,8,0,9.741965678627144,7.6747255328659865,10.068391017962028,9.95714335670508,High
BARMM,TAWI-TAWI,SITANGKAI,5331,0.04314387544550741,0.955543050084412,0.0011254924029262803,33334,0,1,3,0,1,0,53.7,0.7,0,6892.4,0.5209154004877135,5,0,6.252860626524105,7.740119015829978,6.713263985019687,6.390971976465752,High
BARMM,TAWI-TAWI,SOUTH UBIAN,3707,0.03884542756946318,0.9598057728621527,0,25935,0,2,6,0,2,0,53.7,0.7,0,6892.4,0.5187483140005396,10,0,6.996223361208524,7.489258625675417,7.439313467233976,7.150753889013833,High
BARMM,TAWI-TAWI,TANDUBAS,3902,0.06304459251665813,0.9359302921578677,2.5627883136852895e-4,29390,0,1,6,0,1,0,53.7,0.7,0,6892.4,0.531009738595592,8,0,7.532034853921066,7.614253975051147,7.970658136053718,7.6984002286856805,High
BARMM,TAWI-TAWI,TURTLE ISLANDS,782,0.07161125319693094,0.9232736572890026,0.005115089514066497,4727,0,1,1,0,0,0,53.7,0.7,0,6892.4,0.5332480818414322,2,0,6.044757033248082,5.7894610769516275,6.50430579634703,6.178271852111916,High
CAR,ABRA,BANGUED,10787,0.8577917864095671,0.13738759618058774,0.0014832668953369797,48163,4,1,5,0,0,5,97.5,9.1,0.1,36910.2,0.926485584499861,10,0.10381413117953615,4.464911467507185,9.785969579235115,4.491170860406237,11.015252582049689,Low
CAR,ABRA,BOLINEY,758,0.5158311345646438,0.470976253298153,0.0013192612137203166,3573,0,1,4,0,0,0,97.5,9.1,0.1,36910.2,0.7513192612137203,5,0,4.713720316622691,7.185485618294766,4.9436643510525125,11.629081621572963,High
CAR,ABRA,BUCAY,3813,0.7741935483870968,0.21505376344086022,0.0015735641227380016,17115,0,1,8,0,0,3,97.5,9.1,0.1,36910.2,0.8817204301075269,9,0.175284837861525,4.488591660110149,8.751435769619237,4.556985318809975,11.07367329310107,Low
CAR,ABRA,BUCLOC,435,0.5908045977011495,0.38850574712643676,0,2501,0,1,2,0,0,10,97.5,9.1,0.1,36910.2,0.7850574712643679,3,3.9984006397441023,5.749425287356321,6.829095325030548,5.594297904770251,14.184239083515843,High
CAR,ABRA,DAGUIOMAN,375,0.6426666666666667,0.3546666666666667,0,2088,0,1,3,0,0,5,97.5,9.1,0.1,36910.2,0.8200000000000001,4,2.3946360153256703,5.568,6.648825304185209,5.5180484166835315,13.736650059736927,High
CAR,ABRA,DANGLAS,873,0.7216494845360825,0.27262313860252,0,4192,0,1,2,0,0,8,97.5,9.1,0.1,36910.2,0.8579610538373424,3,1.9083969465648853,4.801832760595647,7.345146125732318,4.761547906942961,11.846461256767768,High
CAR,ABRA,DOLORES,2484,0.7069243156199678,0.28743961352657005,0,11315,0,1,13,0,0,3,97.5,9.1,0.1,36910.2,0.8506441223832528,14,0.26513477684489617,4.555152979066023,8.337690883203726,4.627057270164784,11.237884777657708,Low
CAR,ABRA,LA PAZ,3325,0.6983458646616542,0.2803007518796993,0.008721804511278195,15437,0,1,4,0,0,6,97.5,9.1,0.1,36910.2,0.8384962406015037,5,0.38867655632571096,4.642706766917294,8.648264922702417,4.7507146809964445,11.453886168662981,High
CAR,ABRA,LACUB,647,0.4265842349304482,0.5641421947449768,0.0015455950540958269,3403,0,1,4,0,0,13,97.5,9.1,0.1,36910.2,0.7086553323029366,5,3.820158683514546,5.259659969088099,7.136775275719693,5.189190558263285,12.975953381567882,High
CAR,ABRA,LAGANGILANG,3048,0.719488188976378,0.27165354330708663,3.2808398950131233e-4,14255,0,1,5,0,0,1,97.5,9.1,0.1,36910.2,0.8553149606299213,6,0.0701508242721852,4.676837270341207,8.568619966194884,4.792732915540739,11.538088536101371,High
CAR,ABRA,LAGAYAN,932,0.4924892703862661,0.49356223175965663,0,4499,0,1,0,0,0,3,97.5,9.1,0.1,36910.2,0.7392703862660944,1,0.6668148477439432,4.82725321888412,7.415779265424805,5.0249495022751685,11.909175326427771,High
CAR,ABRA,LANGIDEN,660,0.7348484848484849,0.2287878787878788,0,3198,0,1,0,0,0,17,97.5,9.1,0.1,36910.2,0.8492424242424242,1,5.315822388993121,4.845454545454546,7.074694474891997,4.515636723588706,11.954079287225351,Low
CAR,ABRA,LICUAN BAAY,943,0.5153764581124072,0.47720042417815484,0,4689,0,1,3,0,0,19,97.5,9.1,0.1,36910.2,0.7539766702014846,4,4.052036681595223,4.9724284199363735,7.457119074946394,4.839736761203327,12.267332821795364,High
CAR,ABRA,LUBA,1358,0.7017673048600883,0.29086892488954347,7.363770250368188e-4,6339,0,1,6,0,0,13,97.5,9.1,0.1,36910.2,0.8472017673048601,7,2.0507966556239157,4.667893961708395,7.758470479035626,4.6100572013025225,11.516024760766392,Low
CAR,ABRA,MALIBCONG,743,0.34589502018842533,0.6500672947510094,0,3428,0,1,9,0,0,13,97.5,9.1,0.1,36910.2,0.6709286675639301,10,3.792298716452742,4.613728129205922,7.144089080798359,4.564032848915555,11.382393818546422,Low
CAR,ABRA,MANABO,2410,0.8033195020746888,0.18049792531120332,0.002074688796680498,10761,0,1,9,0,0,0,97.5,9.1,0.1,36910.2,0.8935684647302905,10,0,4.465145228215768,8.287502412204784,4.533495007890122,11.015829286261528,Low
CAR,ABRA,PEÑARRUBIA,1463,0.7272727272727273,0.2617908407382092,0,6640,0,1,9,0,0,30,97.5,9.1,0.1,36910.2,0.8581681476418319,10,4.518072289156627,4.5386192754613806,7.804842053601437,4.236571895754364,11.197094960738102,Low
CAR,ABRA,PIDIGAN,2600,0.8107692307692308,0.18384615384615385,3.846153846153846e-4,12185,0,1,0,0,0,5,97.5,9.1,0.1,36910.2,0.9026923076923077,1,0.4103405826836274,4.686538461538461,8.411750203468776,4.743945303624361,11.562022061359862,High
CAR,ABRA,PILAR,2262,0.6038903625110522,0.38992042440318303,0,10223,0,1,18,0,0,7,97.5,9.1,0.1,36910.2,0.7988505747126438,19,0.6847305096351365,4.5194518125552605,8.23622725170328,4.586002110991642,11.149807473224746,Low
CAR,ABRA,SALLAPADAN,1341,0.6368381804623415,0.36017897091722595,0,6622,0,1,4,0,0,17,97.5,9.1,0.1,36910.2,0.8169276659209546,5,2.5672002416188464,4.938105891126026,7.802128637604294,4.871953648888657,12.182656714138577,High
CAR,ABRA,SAN ISIDRO,1054,0.5929791271347249,0.40037950664136623,9.487666034155598e-4,4574,0,1,9,0,0,7,97.5,9.1,0.1,36910.2,0.793168880455408,10,1.530389156099694,4.339658444022771,7.432302345299928,4.370884426859277,10.706244508678745,Low
CAR,ABRA,SAN JUAN,2157,0.6833565136764024,0.3143254520166898,0,9867,0,1,9,0,0,14,97.5,9.1,0.1,36910.2,0.8405192396847473,10,1.4188709840883755,4.574408901251738,8.200792580652944,4.568376355349476,11.285390500474286,Low
CAR,ABRA,SAN QUINTIN,1239,0.8514931396287329,0.14447134786117838,0,5438,0,1,2,0,0,24,97.5,9.1,0.1,36910.2,0.923728813559322,3,4.413387274733358,4.389023405972559,7.605231561443759,4.058034077495266,10.828031363476962,Low
CAR,ABRA,TAYUM,3016,0.7456896551724138,0.24701591511936338,0.001326259946949602,14467,0,1,2,0,0,14,97.5,9.1,0.1,36910.2,0.8691976127320955,3,0.9677196377963642,4.7967506631299734,8.583379653577804,4.829831375936376,11.833923362648617,High
CAR,ABRA,TINEG,830,0.06987951807228916,0.9204819277108434,0.0036144578313253013,5097,0,1,9,0,0,2,97.5,9.1,0.1,36910.2,0.5301204819277109,10,0.39238767902687854,6.1409638554216865,7.540505652586371,6.537448218892575,15.1501924409879,High
CAR,ABRA,TUBO,982,0.8004073319755601,0.1985743380855397,0,5699,0,1,9,0,0,10,97.5,9.1,0.1,36910.2,0.8996945010183299,10,1.7546938059308652,5.803462321792261,7.65208813598903,5.708040798461046,14.317552271790351,High
CAR,ABRA,VILLAVICIOSA,1058,0.6625708884688091,0.3279773156899811,0,5392,0,1,7,0,0,16,97.5,9.1,0.1,36910.2,0.8265595463137996,8,2.967359050445104,5.09640831758034,7.59674083598689,4.972993912364206,12.573200003615977,High
CAR,APAYAO,CALANASAN,2382,0.371536523929471,0.625104953820319,0.0016792611251049538,12604,0,1,15,0,1,40,97.5,9.1,0.1,36910.2,0.6840890008396305,17,3.17359568390987,5.29135180520571,8.445551352224552,5.256952120198868,13.054139384171718,High
CAR,APAYAO,CONNER,5466,0.49798755945847056,0.4990852542993048,0.0012806439809732895,26051,1,1,22,0,1,8,97.5,9.1,0.1,36910.2,0.747530186608123,25,0.30708993896587466,4.766008049762166,9.171482374009793,4.894540281407439,11.758079159747153,High
CAR,APAYAO,FLORA,4042,0.5202869866402771,0.4745175655616032,0.0017318159327065809,17391,0,1,15,0,1,1,97.5,9.1,0.1,36910.2,0.7575457694210787,17,0.057501006267609685,4.30257298367145,8.767430817442522,4.474592172089787,10.614752053371571,Low
CAR,APAYAO,KABUGAO,3130,0.40191693290734826,0.5932907348242812,0.0019169329073482429,15537,0,1,21,0,2,12,97.5,9.1,0.1,36910.2,0.6985623003194888,24,0.7723498744931454,4.963897763578275,8.65472084449454,5.103454203480487,12.246287088826422,High
CAR,APAYAO,LUNA,4129,0.6527004117219666,0.34197142165173167,0.0016953257447323807,19063,1,1,21,0,0,51,97.5,9.1,0.1,36910.2,0.8236861225478325,23,2.6753396632219486,4.616856381690482,8.859213611506535,4.464300930819453,11.390111438819213,Low
CAR,APAYAO,PUDTOL,3158,0.5766307789740343,0.4135528815706143,0.008866371120962635,14925,0,1,22,0,0,23,97.5,9.1,0.1,36910.2,0.7834072197593414,23,1.5410385259631492,4.726092463584547,8.614541374897737,4.715658297983628,11.659604583732204,High
CAR,APAYAO,SANTA MARCELA,3111,0.6930247508839601,0.30247508839601417,0.0019286403085824494,13613,0,1,13,0,0,13,97.5,9.1,0.1,36910.2,0.8442622950819672,14,0.9549695144347315,4.375763420122147,8.522546421676886,4.392116846185692,10.795318039945323,Low
CAR,BENGUET,ATOK,4332,0.9411357340720221,0.0574792243767313,6.925207756232687e-4,19668,1,1,8,0,0,22,97.5,9.1,0.1,36910.2,0.9698753462603877,10,1.1185682326621924,4.54016620498615,8.890452907452929,4.431815454955415,11.20091134535535,Low
CAR,BENGUET,BAGUIO,87731,0.9489120151371807,0.048591717864836834,0.0014818023275695023,345366,7,16,0,0,1,77,97.5,9.1,0.1,36910.2,0.9732078740695991,24,0.2229518829299931,3.9366472512566824,11.755934818087027,3.8512073788251637,9.711987374126855,Low
CAR,BENGUET,BAKUN,3347,0.8816850911263818,0.11472960860472065,0.00268897520167314,15357,0,1,7,0,0,37,97.5,9.1,0.1,36910.2,0.9390498954287422,8,2.4093247379045386,4.588288019121602,8.643070007527315,4.402602629659138,11.319631266515263,Low
CAR,BENGUET,BOKOD,2873,0.8701705534284719,0.129829446571528,0,13756,1,1,11,0,0,1,97.5,9.1,0.1,36910.2,0.9350852767142359,13,0.07269555103227682,4.788026453184824,8.532994227721796,4.796682334353885,11.812400119282202,High
CAR,BENGUET,BUGUIAS,10863,0.9398876921660683,0.05191935929301298,6.443892110834944e-4,43627,1,1,14,0,0,32,97.5,9.1,0.1,36910.2,0.9658473718125747,16,0.7334907282187636,4.016109730277087,9.687060559435157,3.9231025150263665,9.908026933606466,Low
CAR,BENGUET,ITOGON,14204,0.9191776964235426,0.07110673049845113,0.008377921712193748,59820,0,1,14,0,0,2,97.5,9.1,0.1,36910.2,0.9547310616727682,15,0.033433634236041454,4.211489721205294,10.002707582541175,4.1963906364224846,10.390043198702616,Low
CAR,BENGUET,KABAYAN,3483,0.7476313522825151,0.22566752799310938,0.007751937984496124,15260,0,1,18,0,0,41,97.5,9.1,0.1,36910.2,0.8604651162790697,19,2.686762778505898,4.381280505311513,8.636734758172274,4.206462152863625,10.808929079563871,Low
CAR,BENGUET,KAPANGAN,4194,0.8900810681926562,0.08798283261802575,0.00357653791130186,19361,0,1,15,0,0,5,97.5,9.1,0.1,36910.2,0.934072484501669,16,0.25825112339238676,4.616356700047687,8.87472287472118,4.5977224232388565,11.388878688842857,Low
CAR,BENGUET,KIBUNGAN,3584,0.8755580357142857,0.09514508928571429,0.004743303571428571,17292,0,1,16,0,0,75,97.5,9.1,0.1,36910.2,0.9231305803571428,17,4.337265787647467,4.824776785714286,8.761722844766545,4.446862784362751,11.90306579053511,Low
CAR,BENGUET,LA TRINIDAD,33599,0.9783624512634305,0.019762492931337243,6.250186017440995e-4,129133,2,1,20,0,0,23,97.5,9.1,0.1,36910.2,0.988243697729099,23,0.17811093988368581,3.843358433286705,10.772186107209823,3.7507023908031916,9.481837257937903,Low
CAR,BENGUET,MANKAYAN,8062,0.843463160506078,0.11312329446787397,0.0019846192011907715,35953,1,1,13,0,0,1,97.5,9.1,0.1,36910.2,0.9000248077400149,15,0.027814090618307235,4.4595633837757385,9.49361011555616,4.499624310931063,11.002058480988437,Low
CAR,BENGUET,SABLAN,2599,0.9165063485956138,0.05886879569065025,0.0026933435936898806,11457,0,1,8,0,0,11,97.5,9.1,0.1,36910.2,0.9459407464409388,9,0.9601117220912979,4.408233936129281,8.350159534798962,4.341885124861287,10.875425100945519,Low
CAR,BENGUET,TUBA,11123,0.9033534118493213,0.08271149869639485,0.003955767328958015,47648,0,1,17,0,0,118,97.5,9.1,0.1,36910.2,0.9447091611975187,18,2.476494291470786,4.283736402049807,9.77521975213022,4.04756223876725,10.568280873404227,Low
CAR,BENGUET,TUBLAY,3854,0.9457706279190451,0.05267254800207576,0.0010378827192527244,17892,0,1,7,0,0,16,97.5,9.1,0.1,36910.2,0.972106901920083,8,0.894254415381176,4.642449403217436,8.795827311520872,4.559784423608994,11.453251234201232,Low
CAR,IFUGAO,AGUINALDO,4658,0.37440961786174326,0.6249463288965221,2.1468441391155003e-4,19408,0,1,22,0,0,4,97.5,9.1,0.1,36910.2,0.6868827823100043,23,0.20610057708161583,4.166595105195363,8.877147154770002,4.372596841768896,10.279285003714346,Low
CAR,IFUGAO,ALFONSO LISTA,7138,0.6822639394788456,0.3153544410198935,4.202857943401513e-4,32119,1,1,22,0,0,20,97.5,9.1,0.1,36910.2,0.8399411599887923,24,0.6226843924157041,4.49971980947044,9.38085433317306,4.511410835180531,11.101127225136773,Low
CAR,IFUGAO,ASIPULO,2829,0.27925061859314243,0.7165075998586072,0,15261,0,1,15,0,0,6,97.5,9.1,0.1,36910.2,0.6375044185224461,16,0.3931590328287793,5.394485683987274,8.636800275196011,5.660280164759009,13.30857796213969,High
CAR,IFUGAO,BANAUE,3925,0.6298089171974522,0.36203821656050955,2.5477707006369424e-4,21837,0,1,20,0,0,0,97.5,9.1,0.1,36910.2,0.810828025477707,21,0,5.563566878980891,8.995052059579557,5.671926296452333,13.725713236440958,High
CAR,IFUGAO,HINGYON,2044,0.5821917808219178,0.4041095890410959,0.0019569471624266144,9227,0,1,11,0,0,17,97.5,9.1,0.1,36910.2,0.7842465753424658,12,1.8424189877533326,4.5141878669275926,8.133749728526588,4.518602101916047,11.136820946820157,Low
CAR,IFUGAO,HUNGDUAN,1939,0.3666838576585869,0.630737493553378,0.0020629190304280558,9400,0,1,13,0,0,32,97.5,9.1,0.1,36910.2,0.6820526044352759,14,3.404255319148936,4.847859721505931,8.152320048173536,4.806425682631183,11.960013026763775,High
CAR,IFUGAO,KIANGAN,3479,0.5122161540672607,0.48347226214429434,8.623167576889911e-4,17048,0,1,13,0,0,10,97.5,9.1,0.1,36910.2,0.7539522851394079,14,0.5865790708587517,4.900258695027307,8.747514014305354,5.040028235589546,12.089285002832842,High
CAR,IFUGAO,LAGAWE,3944,0.6080121703853956,0.38843813387423937,2.535496957403651e-4,19333,1,1,20,0,0,15,97.5,9.1,0.1,36910.2,0.8022312373225152,22,0.7758754461283816,4.901876267748479,8.873275824253378,4.945251110442801,12.09327566921519,High
CAR,IFUGAO,LAMUT,5593,0.7057035580189522,0.28857500446987305,0.002145539066690506,25279,1,1,14,0,0,40,97.5,9.1,0.1,36910.2,0.8499910602538887,16,1.5823410736184182,4.519756838905775,9.141403405283672,4.4663196637221425,11.15055999481886,Low
CAR,IFUGAO,MAYOYAO,4071,0.47334807172684845,0.5259150085973963,0,17331,0,1,27,0,0,2,97.5,9.1,0.1,36910.2,0.7363055760255466,28,0.11540015002019502,4.257184966838615,8.763975330998148,4.402442766298059,10.502776603634127,Low
CAR,IFUGAO,TINOC,3597,0.5279399499582986,0.4603836530442035,0.006394217403391716,16559,0,1,15,0,0,51,97.5,9.1,0.1,36910.2,0.7581317764804003,16,3.0798961289932967,4.603558520989714,8.718415571290736,4.507449163201824,11.357304675351257,Low
CAR,KALINGA,BALBALAN,2301,0.2850934376358105,0.7144719687092569,4.34593654932638e-4,12195,0,1,14,0,0,18,97.5,9.1,0.1,36910.2,0.642329421990439,15,1.4760147601476015,5.29986962190352,8.4125703658204,5.4674609745893115,13.075153440790038,High
CAR,KALINGA,TABUK,22350,0.794496644295302,0.19655480984340046,0.005548098434004474,110642,4,5,41,0,1,21,97.5,9.1,0.1,36910.2,0.8927740492170022,51,0.1898013412628116,4.950425055928411,10.617646495466271,4.843223925510137,12.21304896556074,High
CAR,KALINGA,LUBUAGAN,1728,0.4224537037037037,0.5752314814814815,0,8733,0,1,4,0,0,1,97.5,9.1,0.1,36910.2,0.7100694444444444,5,0.11450818733539447,5.053819444444445,8.078741313712339,5.314819118952381,12.468130239480502,High
CAR,KALINGA,PASIL,1797,0.44240400667779634,0.557039510294936,5.564830272676684e-4,9644,0,1,15,0,0,44,97.5,9.1,0.1,36910.2,0.7209237618252644,16,4.562422231439236,5.366722314969393,8.177939030910546,5.174627444108572,13.240083765897237,High
CAR,KALINGA,PINUKPUK,6258,0.37280281240012786,0.6224033237456056,0.003036113774368808,32026,0,4,22,0,0,23,97.5,9.1,0.1,36910.2,0.6840044742729307,26,0.7181664897270967,5.117609459891339,9.377954895594865,5.268879931661263,12.62550472214918,High
CAR,KALINGA,RIZAL,3718,0.6667563206024745,0.3259817105970952,0.004841312533620226,17038,0,1,10,0,1,15,97.5,9.1,0.1,36910.2,0.8297471759010221,12,0.8803850217161638,4.582571274878967,8.74692735636583,4.627942481303142,11.305527653881986,High
CAR,KALINGA,TANUDAN,1568,0.11415816326530612,0.8858418367346939,0,9534,1,1,15,0,0,28,97.5,9.1,0.1,36910.2,0.5570790816326531,17,2.936857562408223,6.080357142857143,8.166470666911964,6.194199931356613,15.000671391819402,High
CAR,KALINGA,TINGLAYAN,2270,0.4568281938325991,0.5383259911894274,0.003964757709251102,12868,0,1,15,0,0,29,97.5,9.1,0.1,36910.2,0.7259911894273128,16,2.253652471246503,5.668722466960352,8.466276329747947,5.678929975836908,13.985139514080997,High
CAR,MOUNTAIN PROVINCE,BARLIG,1190,0.7151260504201681,0.2848739495798319,0,4819,0,1,6,0,0,3,97.5,9.1,0.1,36910.2,0.8575630252100841,7,0.6225357958082589,4.049579831932773,7.484450598354688,4.109620556811228,9.99060004314454,Low
CAR,MOUNTAIN PROVINCE,BAUKO,6790,0.8509572901325478,0.1101620029455081,0.001325478645066274,31065,1,2,23,0,0,0,97.5,9.1,0.1,36910.2,0.9060382916053019,26,0,4.575110456553755,9.347491222328658,4.56883959889559,11.28712128705499,Low
CAR,MOUNTAIN PROVINCE,BESAO,1710,0.7222222222222222,0.2736842105263158,5.847953216374269e-4,7040,1,1,14,0,0,13,97.5,9.1,0.1,36910.2,0.8590643274853801,16,1.846590909090909,4.116959064327485,7.863315092070589,4.03058963853618,10.156829378040344,Low
CAR,MOUNTAIN PROVINCE,BONTOC,6307,0.9127953068019661,0.08102108768035517,6.342159505311559e-4,24643,1,1,15,0,0,7,97.5,9.1,0.1,36910.2,0.9533058506421437,17,0.2840563243111634,3.9072459172348184,9.11592504329314,3.863193886554648,9.63945220229715,Low
CAR,MOUNTAIN PROVINCE,NATONIN,2187,0.6278006401463192,0.3635116598079561,9.144947416552355e-4,10272,0,1,13,0,0,2,97.5,9.1,0.1,36910.2,0.8095564700502973,14,0.19470404984423675,4.69684499314129,8.241007651323493,4.816152357810558,11.587449004240193,High
CAR,MOUNTAIN PROVINCE,PARACELIS,5826,0.420871953312736,0.5727772056299347,0.0037761757638173706,28121,1,1,9,0,0,1,97.5,9.1,0.1,36910.2,0.7072605561277034,11,0.035560613064969236,4.826810847923103,9.247935194277295,5.074479978692158,11.908083965959365,High
CAR,MOUNTAIN PROVINCE,SABANGAN,2215,0.7516930022573364,0.2401805869074492,9.029345372460496e-4,9315,0,1,14,0,0,2,97.5,9.1,0.1,36910.2,0.871783295711061,15,0.21470746108427266,4.205417607223477,8.14323899157159,4.256800895928268,10.375062863772467,Low
CAR,MOUNTAIN PROVINCE,SADANGA,1764,0.753968253968254,0.24546485260770975,5.668934240362812e-4,8799,0,1,7,0,0,27,97.5,9.1,0.1,36910.2,0.8767006802721088,8,3.068530514831231,4.988095238095238,8.08626811321923,4.805502864798308,12.30598397096883,High
CAR,MOUNTAIN PROVINCE,SAGADA,2641,0.6501325255585005,0.3415372964786066,7.572889057175312e-4,11127,1,1,8,0,0,29,97.5,9.1,0.1,36910.2,0.8209011737978038,10,2.6062730295677183,4.213176826959485,8.320940234871005,4.120138741120423,10.39420540799843,Low
CAR,MOUNTAIN PROVINCE,TADIAN,4227,0.8090844570617459,0.15259048970901348,0.0014194464158978,19389,0,1,19,0,0,1,97.5,9.1,0.1,36910.2,0.8853797019162527,20,0.05157563566970963,4.58694109297374,8.876167834259242,4.619996203644026,11.31630830438353,Low
